CollarID,No,UTC_Date,UTC_Time,ECEF_X [m],ECEF_Y [m],ECEF_Z [m],Lat,Long,Height [m],DOP,FixType,Mort. Status,Main [V],Beacon [V],Easting_Zone,Easting,Northing
17164,6206,7/5/2017,22:40,1004512,-4659291,4225060,41.746031,-77.8336312,692.32,5.8,val. GPS-3D,normal,3.38,3.52,18264383.53,264384,4625460
17164,6207,7/5/2017,23:00,1004485,-4659272,4225051,41.746116,-77.8339004,668.23,4.4,val. GPS-3D,normal,3.36,3.58,18264361.46,264361,4625470.175
17164,6208,7/5/2017,23:20,1004433,-4659219,4225120,41.7469557,-77.8343772,667.34,4.4,val. GPS-3D,normal,3.38,3.54,18264324.88,264325,4625564.722
17164,6209,7/5/2017,23:40,1004444,-4659216,4225124,41.7469862,-77.8342403,669.54,2,val. GPS-3D,normal,3.36,3.56,18264336.37,264336,4625567.739
17164,6210,7/6/2017,0:00,1004406,-4659200,4225174,41.7474638,-77.8346463,685.19,3.8,val. GPS-3D,normal,3.36,3.58,18264304.36,264304,4625621.883
17164,6211,7/6/2017,0:20,1004387,-4659206,4225167,41.7474056,-77.8348848,681.92,2.6,val. GPS-3D,normal,3.38,3.56,18264284.32,264284,4625616.078
17164,6212,7/6/2017,0:40,1004364,-4659198,4225191,41.7476428,-77.8351348,688.45,3.6,val. GPS-3D,normal,3.38,3.54,18264264.39,264264,4625643.094
17164,6213,7/6/2017,1:00,1004332,-4659237,4225145,41.7471457,-77.8356096,681.23,2.4,val. GPS-3D,normal,3.38,3.58,18264223.09,264223,4625589.201
17164,6214,7/6/2017,1:20,1003980,-4659190,4225241,41.7485104,-77.8396271,655.55,5.8,val. GPS-3D,normal,3.38,3.54,18263894.01,263894,4625751.768
17164,6215,7/6/2017,1:40,1003834,-4659229,4225200,41.7481909,-77.8414416,633.75,2.6,val. GPS-3D,normal,3.38,3.5,18263741.96,263742,4625721.268
17164,6216,7/6/2017,2:00,1003827,-4659154,4225274,41.7491362,-77.841334,627.22,2.4,val. GPS-3D,normal,3.38,3.56,18263754.38,263754,4625825.945
17164,6217,7/6/2017,2:20,1003772,-4659104,4225318,41.7497942,-77.8418537,611.41,3,val. GPS-3D,normal,3.38,3.56,18263713.57,263714,4625900.435
17164,6218,7/6/2017,2:40,1003740,-4659088,4225355,41.7501769,-77.8421893,619.35,8,val. GPS-3D,normal,3.38,3.54,18263687.07,263687,4625943.849
17164,6219,7/6/2017,3:00,1003778,-4659076,4225398,41.750488,-77.8417123,645.2,6.2,val. GPS-3D,normal,3.38,3.56,18263727.88,263728,4625977.088
17164,6220,7/6/2017,3:20,1003812,-4659064,4225346,41.7501662,-77.8412824,607.17,2.4,val. GPS-3D,normal,3.38,3.56,18263762.45,263762,4625940.167
17164,6221,7/6/2017,3:40,1003815,-4659095,4225358,41.7500613,-77.8413256,638.24,3.6,val. GPS-3D,normal,3.38,3.58,18263758.47,263758,4625928.643
17164,6222,7/6/2017,4:00,1003832,-4659163,4225373,41.7497421,-77.841298,700.49,4.2,val. GPS-3D,normal,3.4,3.58,18263759.59,263760,4625893.122
17164,6223,7/6/2017,4:20,1003814,-4659058,4225309,41.7499503,-77.8412437,578.47,8.6,val. GPS-3D,normal,3.38,3.58,18263764.87,263765,4625916.091
17164,6224,7/6/2017,4:40,1003825,-4659093,4225360,41.7500738,-77.841203,639.68,5.4,val. GPS-3D,normal,3.36,3.56,18263768.71,263769,4625929.697
17164,6225,7/6/2017,5:00,1003815,-4659087,4225365,41.7501552,-77.8413053,637.06,5,val. GPS-3D,normal,3.38,3.42,18263760.5,263761,4625939.013
17164,6226,7/6/2017,5:20,1003810,-4659056,4225365,41.7503432,-77.8412856,613.67,2.6,val. GPS-3D,normal,3.36,3.54,18263762.83,263763,4625959.832
17164,6227,7/6/2017,5:40,1003917,-4659179,4225259,41.7487753,-77.8403396,649.61,2.4,val. GPS-3D,normal,3.38,3.56,18263835.74,263836,4625783.141
17164,6228,7/6/2017,6:00,1004011,-4659177,4225251,41.7486146,-77.8392299,657.6,2.4,val. GPS-3D,normal,3.38,3.54,18263927.43,263927,4625762.248
17164,6229,7/6/2017,6:20,1004041,-4659176,4225241,41.7485154,-77.8388748,654.92,2.2,val. GPS-3D,normal,3.38,3.56,18263956.59,263957,4625750.259
17164,6230,7/6/2017,6:40,1004043,-4659180,4225246,41.7485231,-77.8388614,661.48,2.2,val. GPS-3D,normal,3.38,3.54,18263957.73,263958,4625751.068
17164,6231,7/6/2017,7:00,1004044,-4659181,4225244,41.7485025,-77.8388522,661.04,2.4,val. GPS-3D,normal,3.36,3.54,18263958.42,263958,4625748.76
17164,6232,7/6/2017,7:20,1004047,-4659182,4225249,41.7485264,-77.8388195,665.57,5.6,val. GPS-3D,normal,3.38,3.56,18263961.23,263961,4625751.328
17164,6233,7/6/2017,7:40,1004048,-4659187,4225248,41.7484892,-77.8388204,668.71,5.2,val. GPS-3D,normal,3.38,3.56,18263961.02,263961,4625747.191
17164,6234,7/6/2017,8:00,1004057,-4659205,4225213,41.7481372,-77.8387602,659.94,5.2,val. GPS-3D,normal,3.38,3.54,18263964.73,263965,4625707.948
17164,6235,7/6/2017,8:20,1004009,-4659209,4225220,41.7482214,-77.8393344,659.98,5.2,val. GPS-3D,normal,3.38,3.56,18263917.29,263917,4625718.873
17164,6236,7/6/2017,8:40,1003935,-4659210,4225235,41.7484098,-77.8402066,659.07,2.4,val. GPS-3D,normal,3.36,3.56,18263845.46,263845,4625742.181
17164,6237,7/6/2017,9:00,1003934,-4659204,4225232,41.748426,-77.8402031,652.53,2.2,val. GPS-3D,normal,3.38,3.54,18263845.81,263846,4625743.978
17164,6238,7/6/2017,9:20,1003933,-4659202,4225226,41.7483987,-77.8402098,646.92,2.8,val. GPS-3D,normal,3.38,3.56,18263845.15,263845,4625740.963
17164,6239,7/6/2017,9:40,1003859,-4659193,4225252,41.7487195,-77.8410567,646.04,2.6,val. GPS-3D,normal,3.36,3.58,18263775.91,263776,4625778.912
17164,6240,7/6/2017,10:00,1004170,-4659154,4225285,41.748777,-77.8373031,688.45,2.2,val. GPS-3D,normal,3.38,3.5,18264088.24,264088,4625774.985
17164,6241,7/6/2017,10:20,1004297,-4658990,4225464,41.7507798,-77.8353952,708,3.6,val. GPS-3D,normal,3.38,3.56,18264254.22,264254,4625992.148
17164,6242,7/6/2017,10:40,1004284,-4658938,4225521,41.7514838,-77.8354163,705.99,3.6,val. GPS-3D,normal,3.38,3.56,18264255.05,264255,4626070.374
17164,6243,7/6/2017,11:00,1004488,-4659040,4225315,41.7492448,-77.8332773,675.28,4,val. GPS-3D,normal,3.36,3.56,18264424.71,264425,4625815.894
17164,6244,7/6/2017,11:20,1004373,-4658996,4225430,41.7504203,-77.8345173,701.68,5.2,val. GPS-3D,normal,3.38,3.56,18264325.91,264326,4625949.82
17164,6245,7/6/2017,11:40,1004361,-4659001,4225426,41.7503793,-77.834671,700.78,8.4,val. GPS-3D,normal,3.38,3.54,18264312.98,264313,4625945.688
17164,6246,7/6/2017,12:00,1004352,-4658996,4225427,41.7504267,-77.8347641,696.39,2,val. GPS-3D,normal,3.36,3.58,18264305.41,264305,4625951.205
17164,6247,7/6/2017,12:20,1004355,-4659010,4225431,41.7503677,-77.8347643,709.73,1.8,val. GPS-3D,normal,3.38,3.58,18264305.18,264305,4625944.658
17164,6248,7/6/2017,12:40,1004337,-4659005,4225434,41.7504399,-77.8349632,705.25,2.6,val. GPS-3D,normal,3.38,3.56,18264288.91,264289,4625953.219
17164,6249,7/6/2017,13:00,1004335,-4659011,4225432,41.7503939,-77.8350019,707.98,4.4,val. GPS-3D,normal,3.36,3.56,18264285.52,264286,4625948.21
17164,6250,7/6/2017,13:20,1004336,-4659010,4225426,41.7503582,-77.8349876,703.41,3.4,val. GPS-3D,normal,3.38,3.56,18264286.58,264287,4625944.206
17164,6251,7/6/2017,13:40,1004343,-4659019,4225416,41.7502294,-77.8349281,704.42,3.6,val. GPS-3D,normal,3.38,3.56,18264291.05,264291,4625929.747
17164,6252,7/6/2017,14:00,1004362,-4659014,4225432,41.7503422,-77.8346922,714.41,4.4,val. GPS-3D,normal,3.38,3.58,18264311.08,264311,4625941.621
17164,6253,7/6/2017,14:20,1004458,-4659038,4225366,41.749637,-77.8336248,703.06,4,val. GPS-3D,normal,3.36,3.58,18264397.26,264397,4625860.391
17164,6254,7/6/2017,14:40,1004459,-4659034,4225361,41.7496256,-77.8336029,696.97,4.4,val. GPS-3D,normal,3.38,3.56,18264399.03,264399,4625859.064
17164,6255,7/6/2017,15:00,1004441,-4659065,4225396,41.7497017,-77.833893,740.06,4.4,val. GPS-3D,normal,3.38,3.56,18264375.19,264375,4625868.316
17164,6256,7/6/2017,15:20,1004438,-4659020,4225366,41.7497677,-77.8338142,686.79,1.8,val. GPS-3D,normal,3.38,3.58,18264381.98,264382,4625875.428
17164,6257,7/6/2017,15:40,1004447,-4659029,4225376,41.7497708,-77.8337313,701.43,2.4,val. GPS-3D,normal,3.38,3.58,18264388.89,264389,4625875.54
17164,6258,7/6/2017,16:00,1004443,-4659010,4225354,41.7497394,-77.8337302,672.29,4.6,val. GPS-3D,normal,3.38,3.56,18264388.87,264389,4625872.053
17164,6259,7/6/2017,16:20,1004450,-4658995,4225344,41.7497513,-77.8336099,655.8,4.8,val. GPS-3D,normal,3.38,3.58,18264398.91,264399,4625873.044
17164,6260,7/6/2017,16:40,1004441,-4659014,4225358,41.7497454,-77.8337638,677.56,3.2,val. GPS-3D,normal,3.4,3.56,18264386.1,264386,4625872.807
17164,6261,7/6/2017,17:00,1004436,-4659027,4225361,41.7496956,-77.8338555,688.25,2.8,val. GPS-3D,normal,3.4,3.54,18264378.29,264378,4625867.538
17164,6262,7/6/2017,17:20,1004451,-4659078,4225385,41.749539,-77.8338084,743.79,3.4,val. GPS-3D,normal,3.38,3.58,18264381.63,264382,4625850.019
17164,6263,7/6/2017,17:40,1004406,-4659027,4225379,41.7498544,-77.834208,695.52,5.8,val. GPS-3D,normal,3.36,3.58,18264349.56,264350,4625886.137
17164,6264,7/6/2017,18:01,1004440,-4659017,4225367,41.7497895,-77.8337831,685.58,2.6,val. GPS-3D,normal,3.34,3.58,18264384.65,264385,4625877.76
17164,6265,7/6/2017,18:20,1004434,-4659010,4225355,41.7497575,-77.8338359,671.54,2.2,val. GPS-3D,normal,3.38,3.58,18264380.14,264380,4625874.352
17164,6266,7/6/2017,18:40,1004436,-4659011,4225355,41.7497491,-77.8338149,672.59,2.2,val. GPS-3D,normal,3.38,3.58,18264381.86,264382,4625873.363
17164,6267,7/6/2017,19:00,1004439,-4659035,4225374,41.7497323,-77.8338405,703.21,2,val. GPS-3D,normal,3.38,3.58,18264379.67,264380,4625871.566
17164,6268,7/6/2017,19:20,1004437,-4659016,4225361,41.7497588,-77.8338159,680.39,3.2,val. GPS-3D,normal,3.4,3.56,18264381.82,264382,4625874.446
17164,6269,7/6/2017,19:40,1004435,-4659021,4225361,41.7497321,-77.833852,683.72,3.2,val. GPS-3D,normal,3.4,3.58,18264378.71,264379,4625871.573
17164,6270,7/6/2017,20:00,1004449,-4659048,4225356,41.7495226,-77.8337559,702.28,3.2,val. GPS-3D,normal,3.4,3.58,18264385.94,264386,4625848.048
17164,6271,7/6/2017,20:20,1004471,-4659044,4225350,41.7494779,-77.8334872,698.83,2.8,val. GPS-3D,normal,3.36,3.58,18264408.11,264408,4625842.354
17164,6272,7/6/2017,20:40,1004478,-4659045,4225320,41.7492617,-77.8334075,680.68,3.8,val. GPS-3D,normal,3.38,3.58,18264413.95,264414,4625818.129
17164,6273,7/6/2017,21:00,1004430,-4659096,4225293,41.7488422,-77.8341008,692.35,4.2,val. GPS-3D,normal,3.38,3.58,18264354.77,264355,4625773.441
17164,6274,7/6/2017,21:20,1004428,-4659057,4225316,41.7492277,-77.8340255,678.91,3.2,val. GPS-3D,normal,3.4,3.56,18264362.44,264362,4625816.045
17164,6275,7/6/2017,21:40,1004426,-4659054,4225311,41.7492142,-77.8340414,673.08,2,val. GPS-3D,normal,3.38,3.58,18264361.07,264361,4625814.592
17164,6276,7/6/2017,22:00,1004424,-4659055,4225319,41.7492646,-77.8340674,678.82,2.8,val. GPS-3D,normal,3.38,3.46,18264359.09,264359,4625820.26
17164,6277,7/6/2017,22:20,1004433,-4659061,4225317,41.7492047,-77.8339769,683.28,2.8,val. GPS-3D,normal,3.4,3.56,18264366.4,264366,4625813.354
17164,6278,7/6/2017,22:40,1004379,-4659096,4225293,41.7489066,-77.8347001,684.33,2.4,val. GPS-3D,normal,3.38,3.52,18264305.17,264305,4625782.238
17164,6279,7/6/2017,23:00,1004447,-4659126,4225239,41.7482822,-77.833977,680.95,2.6,val. GPS-3D,normal,3.38,3.56,18264363.01,264363,4625710.924
17164,6280,7/6/2017,23:20,1004605,-4659177,4225128,41.7470382,-77.8322496,669.08,2.2,val. GPS-3D,normal,3.38,3.56,18264502.11,264502,4625568.057
17164,6281,7/6/2017,23:40,1004457,-4659264,4225058,41.7462452,-77.8342091,662.65,2.2,val. GPS-3D,normal,3.38,3.56,18264336.25,264336,4625485.374
17164,6282,7/7/2017,0:00,1004338,-4659253,4225121,41.7468832,-77.8355796,677.87,7.8,val. GPS-3D,normal,3.38,3.5,18264224.62,264225,4625559.967
17164,6283,7/7/2017,0:20,1004324,-4659233,4225134,41.7471053,-77.8356935,669.73,6.4,val. GPS-3D,normal,3.38,3.58,18264215.97,264216,4625584.952
17164,6284,7/7/2017,0:40,1004326,-4659252,4225140,41.7470318,-77.8357181,687.9,2.2,val. GPS-3D,normal,3.38,3.58,18264213.65,264214,4625576.851
17164,6285,7/7/2017,1:00,1004313,-4659239,4225148,41.7471781,-77.835838,681.7,2.4,val. GPS-3D,normal,3.38,3.56,18264204.22,264204,4625593.428
17164,6286,7/7/2017,1:20,1004314,-4659242,4225147,41.7471526,-77.8358338,683.38,2.6,val. GPS-3D,normal,3.38,3.56,18264204.47,264204,4625590.579
17164,6287,7/7/2017,1:40,1004313,-4659238,4225145,41.7471638,-77.8358354,678.97,2.6,val. GPS-3D,normal,3.38,3.58,18264204.38,264204,4625591.835
17164,6288,7/7/2017,2:00,1004308,-4659238,4225143,41.7471567,-77.8358942,676.86,2.4,val. GPS-3D,normal,3.34,3.58,18264199.47,264199,4625591.205
17164,6289,7/7/2017,2:20,1004314,-4659242,4225145,41.7471391,-77.8358338,682.05,2,val. GPS-3D,normal,3.38,3.56,18264204.42,264204,4625589.087
17164,6290,7/7/2017,2:40,1004318,-4659244,4225144,41.7471156,-77.8357919,683.47,8.2,val. GPS-3D,normal,3.38,3.58,18264207.82,264208,4625586.364
17164,6291,7/7/2017,3:00,1004312,-4659241,4225146,41.7471542,-77.8358548,681.67,5.6,val. GPS-3D,normal,3.38,3.56,18264202.73,264203,4625590.822
17164,6292,7/7/2017,3:20,1004299,-4659236,4225156,41.7472671,-77.8359949,682.64,3.8,val. GPS-3D,normal,3.38,3.56,18264191.5,264192,4625603.741
17164,6293,7/7/2017,3:40,1004301,-4659241,4225150,41.747195,-77.835984,682.61,2.2,val. GPS-3D,normal,3.36,3.58,18264192.13,264192,4625595.702
17164,6294,7/7/2017,4:00,1004302,-4659242,4225148,41.7471744,-77.8359748,682.16,1.6,val. GPS-3D,normal,3.38,3.56,18264192.83,264193,4625593.394
17164,6295,7/7/2017,4:20,1004301,-4659241,4225147,41.7471748,-77.835984,680.61,1.6,val. GPS-3D,normal,3.4,3.56,18264192.06,264192,4625593.465
17164,6296,7/7/2017,4:40,1004301,-4659241,4225149,41.7471883,-77.835984,681.94,1.6,val. GPS-3D,normal,3.38,3.58,18264192.11,264192,4625594.956
17164,6297,7/7/2017,5:00,1004296,-4659240,4225154,41.747234,-77.8360403,683.75,1.8,val. GPS-3D,normal,3.38,3.56,18264187.6,264188,4625600.192
17164,6298,7/7/2017,5:20,1004286,-4659241,4225157,41.7472609,-77.8361603,684.91,2.4,val. GPS-3D,normal,3.38,3.52,18264177.72,264178,4625603.51
17164,6299,7/7/2017,5:40,1004285,-4659235,4225161,41.7473242,-77.8361569,683.04,2.4,val. GPS-3D,normal,3.36,3.56,18264178.24,264178,4625610.528
17164,6300,7/7/2017,6:00,1004291,-4659234,4225161,41.7473225,-77.8360838,683.25,1.6,val. GPS-3D,normal,3.38,3.58,18264184.3,264184,4625610.137
17164,6301,7/7/2017,6:20,1004291,-4659234,4225160,41.7473158,-77.8360838,682.59,1.8,val. GPS-3D,normal,3.38,3.56,18264184.28,264184,4625609.391
17164,6302,7/7/2017,6:40,1004291,-4659234,4225162,41.7473292,-77.8360838,683.92,2.2,val. GPS-3D,normal,3.36,3.58,18264184.33,264184,4625610.883
17164,6303,7/7/2017,7:00,1004294,-4659237,4225163,41.7473146,-77.8360562,687.24,2.4,val. GPS-3D,normal,3.36,3.56,18264186.57,264187,4625609.18
17164,6304,7/7/2017,7:20,1004303,-4659240,4225147,41.7471782,-77.835958,680.19,2.2,val. GPS-3D,normal,3.38,3.56,18264194.24,264194,4625593.764
17164,6305,7/7/2017,7:40,1004333,-4659252,4225125,41.7469222,-77.8356359,679.01,2.8,val. GPS-3D,normal,3.38,3.56,18264220.09,264220,4625564.457
17164,6306,7/7/2017,8:00,1004333,-4659250,4225122,41.7469138,-77.8356308,675.56,2.6,val. GPS-3D,normal,3.38,3.56,18264220.48,264220,4625563.507
17164,6307,7/7/2017,8:20,1004332,-4659247,4225123,41.7469393,-77.835635,673.88,6.8,val. GPS-3D,normal,3.38,3.56,18264220.23,264220,4625566.356
17164,6308,7/7/2017,8:40,1004336,-4659251,4225120,41.7468907,-77.8355981,675.43,4.2,val. GPS-3D,normal,3.38,3.44,18264223.11,264223,4625560.854
17164,6309,7/7/2017,9:00,1004334,-4659244,4225125,41.7469678,-77.8356038,673.34,3,val. GPS-3D,normal,3.38,3.58,18264222.92,264223,4625569.434
17164,6310,7/7/2017,9:20,1004350,-4659251,4225114,41.7468327,-77.8354336,673.63,1.6,val. GPS-3D,normal,3.36,3.56,18264236.58,264237,4625553.964
17164,6311,7/7/2017,9:40,1004364,-4659257,4225100,41.7466858,-77.8352842,670.89,1.8,val. GPS-3D,normal,3.38,3.56,18264248.46,264248,4625537.246
17164,6312,7/7/2017,10:00,1004558,-4659310,4224987,41.7453712,-77.8331388,664.81,2.2,val. GPS-3D,normal,3.36,3.48,18264422.06,264422,4625385.39
17164,6313,7/7/2017,10:20,1004693,-4659318,4224950,41.7449052,-77.8315727,667.24,2,val. GPS-3D,normal,3.36,3.58,18264550.59,264551,4625329.36
17164,6314,7/7/2017,10:40,1004726,-4659317,4224946,41.7448425,-77.8311824,669.03,1.8,val. GPS-3D,normal,3.36,3.56,18264582.82,264583,4625321.329
17164,6315,7/7/2017,11:00,1004738,-4659300,4224968,41.7450748,-77.8309983,673.17,1.8,val. GPS-3D,normal,3.38,3.56,18264598.97,264599,4625346.611
17164,6316,7/7/2017,11:20,1004706,-4659281,4224981,41.7453138,-77.8313262,662.94,3.4,val. GPS-3D,normal,3.38,3.58,18264572.58,264573,4625374.056
17164,6317,7/7/2017,11:40,1004700,-4659231,4225010,41.7458092,-77.83127,644.83,4,val. GPS-3D,normal,3.36,3.56,18264579.07,264579,4625428.904
17164,6318,7/7/2017,12:00,1004708,-4659273,4225005,41.7455194,-77.8312825,673.4,1.6,val. GPS-3D,normal,3.38,3.58,18264576.97,264577,4625396.76
17164,6319,7/7/2017,12:20,1004710,-4659262,4224991,41.7454873,-77.8312311,656.37,2,val. GPS-3D,normal,3.38,3.56,18264581.13,264581,4625393.054
17164,6320,7/7/2017,12:40,1004713,-4659278,4224995,41.7454166,-77.8312364,671.17,1.8,val. GPS-3D,normal,3.38,3.56,18264580.43,264580,4625385.221
17164,6321,7/7/2017,13:00,1004712,-4659267,4224995,41.7454823,-77.8312202,662.99,3.8,val. GPS-3D,normal,3.4,3.56,18264582.01,264582,4625392.474
17164,6322,7/7/2017,13:20,1004711,-4659281,4225001,41.7454419,-77.8312675,677.04,2.8,val. GPS-3D,normal,3.4,3.48,18264577.94,264578,4625388.11
17164,6323,7/7/2017,13:40,1004715,-4659261,4224983,41.7454331,-77.8311698,651.1,2.6,val. GPS-3D,normal,3.4,3.58,18264586.03,264586,4625386.869
17164,6324,7/7/2017,14:00,1004715,-4659256,4225004,41.7456034,-77.8311571,661.43,3.2,val. GPS-3D,normal,3.38,3.56,18264587.7,264588,4625405.75
17164,6325,7/7/2017,14:20,1004736,-4659294,4225002,41.7453408,-77.8310066,691.12,9.6,val. GPS-3D,normal,3.38,3.5,18264599.26,264599,4625376.176
17164,6326,7/7/2017,14:40,1004733,-4659270,4224982,41.7453509,-77.8309811,659.83,2.4,val. GPS-3D,normal,3.36,3.58,18264601.42,264601,4625377.225
17164,6327,7/7/2017,15:00,1004741,-4659298,4224966,41.7450693,-77.830958,670.85,2.4,val. GPS-3D,normal,3.38,3.42,18264602.31,264602,4625345.889
17164,6328,7/7/2017,15:20,1004722,-4659290,4224937,41.7449453,-77.831161,642.72,3,val. GPS-3D,normal,3.38,3.56,18264584.97,264585,4625332.686
17164,6329,7/7/2017,15:40,1004730,-4659294,4224949,41.7449924,-77.8310771,654.89,2.6,val. GPS-3D,normal,3.38,3.54,18264592.12,264592,4625337.681
17164,6330,7/7/2017,16:00,1004727,-4659278,4224936,41.7450026,-77.8310719,634.09,3,val. GPS-3D,normal,3.4,3.58,18264592.6,264593,4625338.802
17164,6331,7/7/2017,16:20,1004730,-4659289,4224950,41.7450284,-77.8310645,651.91,4.4,val. GPS-3D,normal,3.38,3.58,18264593.31,264593,4625341.646
17164,6332,7/7/2017,16:40,1004730,-4659295,4224970,41.7451276,-77.8310797,669.6,3.2,val. GPS-3D,normal,3.4,3.56,18264592.4,264592,4625352.7
17164,6333,7/7/2017,17:00,1004727,-4659307,4224976,41.7451014,-77.8311453,681.87,3,val. GPS-3D,normal,3.38,3.56,18264586.85,264587,4625349.969
17164,6334,7/7/2017,17:20,1004725,-4659312,4224974,41.7450612,-77.8311815,683.87,3.6,val. GPS-3D,normal,3.4,3.58,18264583.69,264584,4625345.604
17164,6335,7/7/2017,17:40,1004693,-4659292,4224990,41.7453263,-77.8315069,674.91,3.6,val. GPS-3D,normal,3.38,3.48,18264557.61,264558,4625375.93
17164,6336,7/7/2017,18:01,1004690,-4659260,4225034,41.7458131,-77.831461,680.39,4.8,val. GPS-3D,normal,3.36,3.58,18264563.2,264563,4625429.862
17164,6337,7/7/2017,18:40,1004628,-4659356,4225009,41.745161,-77.8324328,724.01,8.8,val. GPS-3D,normal,3.38,3.58,18264480,264480,4625360.116
17164,6338,7/7/2017,19:00,1004683,-4659214,4225065,41.7462997,-77.8314267,666.38,8.8,val. GPS-3D,normal,3.36,3.58,18264567.83,264568,4625483.8
17164,6339,7/7/2017,19:20,1004513,-4659040,4225310,41.7491796,-77.8329836,675.88,3,val. GPS-3D,normal,3.36,3.56,18264448.91,264449,4625807.852
17164,6340,7/7/2017,19:40,1004451,-4659029,4225365,41.7496918,-77.8336843,694.73,2.8,val. GPS-3D,normal,3.36,3.54,18264392.51,264393,4625866.646
17164,6341,7/7/2017,20:00,1004458,-4659032,4225375,41.7497326,-77.8336096,704.68,3,val. GPS-3D,normal,3.38,3.54,18264398.87,264399,4625870.965
17164,6342,7/7/2017,20:20,1004437,-4659052,4225360,41.7495412,-77.8339071,705.98,2.8,GPS-2D,normal,3.38,3.58,18264373.43,264373,4625850.526
17164,6343,7/7/2017,20:40,1004441,-4659034,4225362,41.749655,-77.8338145,694.81,1.8,val. GPS-3D,normal,3.38,3.52,18264381.55,264382,4625862.915
17164,6344,7/7/2017,21:00,1004444,-4659026,4225361,41.7496914,-77.8337589,688.78,4,val. GPS-3D,normal,3.38,3.58,18264386.3,264386,4625866.802
17164,6345,7/7/2017,21:20,1004442,-4659038,4225388,41.7498049,-77.8338128,715.2,2.4,val. GPS-3D,normal,3.38,3.58,18264382.23,264382,4625879.558
17164,6346,7/7/2017,21:40,1004438,-4659019,4225364,41.7497601,-77.8338117,684.73,2.6,val. GPS-3D,normal,3.38,3.58,18264382.17,264382,4625874.58
17164,6347,7/7/2017,22:00,1004386,-4659011,4225389,41.7500406,-77.8344025,687.37,2.6,val. GPS-3D,normal,3.38,3.58,18264334.06,264334,4625907.344
17164,6348,7/7/2017,22:20,1004394,-4658999,4225401,41.7501814,-77.8342781,687.86,2,val. GPS-3D,normal,3.38,3.56,18264344.92,264345,4625922.639
17164,6349,7/7/2017,22:40,1004417,-4659009,4225406,41.7501274,-77.8340332,702.1,1.8,val. GPS-3D,normal,3.38,3.56,18264365.09,264365,4625915.963
17164,6350,7/7/2017,23:00,1003866,-4658686,4225873,41.7558526,-77.8396905,690.92,2.4,val. GPS-3D,normal,3.38,3.56,18263915.67,263916,4626567.216
17164,6351,7/7/2017,23:20,1003583,-4658655,4226067,41.7576945,-77.8429382,753.05,3.8,val. GPS-3D,normal,3.38,3.56,18263652.41,263652,4626780.662
17164,6352,7/7/2017,23:40,1003565,-4658647,4226074,41.7578111,-77.8431295,749.05,1.6,val. GPS-3D,normal,3.38,3.58,18263636.93,263637,4626794.138
17164,6353,7/8/2017,0:00,1003584,-4658641,4226058,41.7577148,-77.842891,737,5,val. GPS-3D,normal,3.38,3.56,18263656.41,263656,4626782.792
17164,6354,7/8/2017,0:20,1002952,-4658694,4226155,41.7588533,-77.8504534,741,4.4,val. GPS-3D,normal,3.38,3.56,18263031.84,263032,4626930.031
17164,6355,7/8/2017,0:40,1002680,-4658676,4226203,41.7596243,-77.853605,717.15,3.6,val. GPS-3D,normal,3.38,3.56,18262772.65,262773,4627024.34
17164,6356,7/8/2017,1:01,1002301,-4658678,4226293,41.760695,-77.858065,719.07,9,val. GPS-3D,normal,3.36,3.56,18262405.8,262406,4627155.55
17164,6357,7/8/2017,1:20,1002309,-4658663,4226284,41.7607124,-77.857933,703.39,5.4,val. GPS-3D,normal,3.38,3.56,18262416.84,262417,4627157.117
17164,6358,7/8/2017,1:40,1002281,-4658685,4226256,41.7604308,-77.8583178,696.39,4.6,val. GPS-3D,normal,3.38,3.56,18262383.81,262384,4627126.904
17164,6359,7/8/2017,2:00,1002266,-4658702,4226270,41.7604441,-77.8585371,715.76,3,val. GPS-3D,normal,3.36,3.56,18262365.62,262366,4627128.985
17164,6360,7/8/2017,2:20,1002311,-4658696,4226252,41.7603016,-77.8579929,706.46,2.6,val. GPS-3D,normal,3.36,3.54,18262410.34,262410,4627111.662
17164,6361,7/8/2017,2:40,1002285,-4658707,4226260,41.7603236,-77.8583264,715.73,2.8,val. GPS-3D,normal,3.38,3.56,18262382.7,262383,4627115.031
17164,6362,7/8/2017,3:00,1002457,-4658764,4226104,41.758725,-77.8564488,680.39,4.2,val. GPS-3D,normal,3.36,3.56,18262532.9,262533,4626932.33
17164,6363,7/8/2017,3:20,1003088,-4659021,4225718,41.7538304,-77.8496824,709.8,3.2,val. GPS-3D,normal,3.36,3.56,18263077.45,263077,4626370.164
17164,6364,7/8/2017,3:40,1003616,-4659064,4225485,41.7513472,-77.8435858,668.93,3.8,val. GPS-3D,normal,3.36,3.56,18263575.25,263575,4626077.64
17164,6365,7/8/2017,4:00,1004142,-4659022,4225459,41.7507545,-77.8372978,703.64,4.2,val. GPS-3D,normal,3.38,3.56,18264095.93,264096,4625994.555
17164,6366,7/8/2017,4:20,1004258,-4659105,4225320,41.749188,-77.8361449,689.85,3.2,val. GPS-3D,normal,3.38,3.56,18264186.06,264186,4625817.452
17164,6367,7/8/2017,4:40,1004506,-4659099,4225244,41.7483995,-77.8332153,673.86,5,val. GPS-3D,normal,3.38,3.56,18264426.78,264427,4625721.857
